 ,Area,Mean,Perim.,Circ.,AR,Round,Solidity
1,107,255,40.0416,0.8386,1.8574,0.5384,0.9106
2,1356,255,148.7107,0.7705,1.9150,0.5222,0.9627
3,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
4,2326,255,201.0955,0.7228,2.2663,0.4412,0.9716
5,215,255,54.7696,0.9007,1.3308,0.7514,0.9307
6,568,255,88.6690,0.9079,1.3193,0.7580,0.9570
7,619,255,92.9117,0.9011,1.3262,0.7540,0.9560
8,433,255,76.4264,0.9316,1.1559,0.8651,0.9496
9,468,255,81.4975,0.8855,1.2444,0.8036,0.9435
10,1393,255,181.6396,0.5306,3.6917,0.2709,0.9509
11,853,255,109.9828,0.8862,1.3794,0.7250,0.9590
12,313,255,63.9411,0.9620,1.1613,0.8611,0.9572
13,1659,255,180.4680,0.6401,2.8497,0.3509,0.9640
14,18,255,14.7279,1.0000,1.1296,0.8853,0.8571
15,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
16,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
17,11,255,11.8995,0.9762,1.1475,0.8715,0.8148
18,1700,255,176.2670,0.6876,2.3681,0.4223,0.9629
19,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
20,100,255,35.7990,0.9805,1.0209,0.9795,0.9390
21,905,255,115.8823,0.8469,1.3671,0.7315,0.9521
22,1068,255,123.6396,0.8779,1.4588,0.6855,0.9643
23,189,255,50.5269,0.9303,1.0476,0.9545,0.9287
24,2000,255,176.2670,0.8089,1.7001,0.5882,0.9674
25,108,255,36.6274,1.0000,1.0761,0.9293,0.9391
26,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
27,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
28,2031,255,221.6224,0.5196,1.8088,0.5529,0.8403
29,153,255,46.6274,0.8843,1.7802,0.5617,0.9533
30,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
31,402,255,73.0122,0.9476,1.1346,0.8814,0.9549
32,12,255,11.3137,1.0000,1.0000,1.0000,0.8571
33,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
34,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
35,186,255,48.2843,1.0000,1.0156,0.9846,0.9538
36,15,255,13.0711,1.0000,1.1366,0.8798,0.9677
37,1862,255,174.9949,0.7641,1.9546,0.5116,0.9618
38,16,255,13.8995,1.0000,1.1505,0.8692,0.8889
39,1736,255,183.7817,0.6459,2.6246,0.3810,0.9374
40,145,255,50.6274,0.7109,2.3778,0.4206,0.9091
41,76,255,30.9706,0.9957,1.0689,0.9355,0.9383
42,58,255,27.5563,0.9598,1.0493,0.9530,0.9206
43,478,255,81.8406,0.8968,1.3120,0.7622,0.9465
44,10,255,11.0711,1.0000,1.2356,0.8093,0.9091
45,261,255,58.5269,0.9575,1.1575,0.8639,0.9491
46,82,255,31.7990,1.0000,1.0050,0.9950,0.9425
47,441,255,77.8406,0.9146,1.2713,0.7866,0.9484
48,7,255,8.4853,1.0000,1.0688,0.9356,0.8750
49,190,255,52.2843,0.8734,1.3214,0.7568,0.9268
50,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
51,463,255,80.4264,0.8995,1.3622,0.7341,0.9497
52,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
53,575,255,90.3259,0.8856,1.2137,0.8239,0.9457
54,315,255,75.0122,0.7035,2.0643,0.4844,0.8787
55,16,255,13.3137,1.0000,1.2089,0.8272,0.8889
56,195,255,49.6985,0.9921,1.0658,0.9383,0.9489
57,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
58,379,255,71.5980,0.9291,1.1675,0.8565,0.9487
59,10,255,11.8995,0.8875,1.5766,0.6343,0.8000
60,15,255,13.0711,1.0000,1.1366,0.8798,0.9677
61,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
62,629,255,109.7401,0.6563,1.3065,0.7654,0.8420
63,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
64,14,255,12.4853,1.0000,1.1245,0.8893,0.9333
65,246,255,57.3553,0.9397,1.0629,0.9408,0.9354
66,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
67,154,255,59.4558,0.5474,3.1434,0.3181,0.8508
68,289,255,70.7696,0.7251,2.0188,0.4953,0.8838
69,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
70,149,255,50.6274,0.7305,2.3661,0.4226,0.9226
71,1392,255,200.1249,0.4368,4.2287,0.2365,0.8561
72,332,255,68.1838,0.8974,1.2725,0.7859,0.9379
73,134,255,42.0416,0.9527,1.0409,0.9607,0.9241
74,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
75,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
76,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
77,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
78,141,255,42.2843,0.9910,1.0469,0.9552,0.9338
79,197,255,50.5269,0.9697,1.0381,0.9633,0.9381
80,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
81,9,255,9.6569,1.0000,1.0000,1.0000,1.0000
82,6,255,7.6569,1.0000,1.5000,0.6667,1.0000
83,7,255,8.4853,1.0000,1.0688,0.9356,0.8750
84,132,255,41.4558,0.9652,1.0953,0.9130,0.9263
85,9,255,10.4853,1.0000,1.3403,0.7461,0.8571
86,9,255,9.6569,1.0000,1.0000,1.0000,1.0000
87,145,255,43.6985,0.9542,1.0137,0.9865,0.9177
88,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
89,404,255,74.1838,0.9225,1.1052,0.9048,0.9472
90,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
91,8,255,9.0711,1.0000,1.2286,0.8139,0.9412
92,9,255,10.4853,1.0000,1.3403,0.7461,0.8571
93,6,255,8.4853,1.0000,1.2910,0.7746,0.8000
94,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
95,20,255,15.3137,1.0000,1.0381,0.9633,0.9091
96,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
97,376,255,71.8406,0.9155,1.0973,0.9113,0.9471
98,4,255,7.0711,1.0000,1.4676,0.6814,0.8000
99,19,255,25.2132,0.3756,2.0335,0.4918,0.5938
100,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
101,450,255,77.5980,0.9391,1.1304,0.8846,0.9585
102,166,255,61.6985,0.5480,3.0963,0.3230,0.8623
103,206,255,53.1127,0.9177,1.0331,0.9680,0.9279
104,158,255,52.6274,0.7169,2.3042,0.4340,0.9377
105,13,255,13.3137,0.9216,1.3122,0.7621,0.8125
106,61,255,27.7990,0.9919,1.2392,0.8070,0.9037
107,3,255,7.0711,0.7540,2.7020,0.3701,0.6667
108,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
109,179,255,49.1127,0.9326,1.0734,0.9316,0.9179
110,70,255,29.7990,0.9906,1.0793,0.9265,0.9211
111,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
112,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
113,190,255,49.6985,0.9667,1.0864,0.9205,0.9383
114,9,255,10.4853,1.0000,1.3403,0.7461,0.8571
115,3049,255,223.3381,0.7681,1.9494,0.5130,0.9726
116,3,255,8.4853,0.5236,1.5667,0.6383,0.6000
117,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
118,140,255,43.1127,0.9465,1.0598,0.9436,0.9091
119,258,255,57.9411,0.9657,1.1243,0.8894,0.9485
120,6,255,8.4853,1.0000,1.2910,0.7746,0.8000
121,132,255,41.6985,0.9540,1.0347,0.9664,0.9103
122,16,255,13.3137,1.0000,1.2089,0.8272,0.8889
123,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
124,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
125,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
126,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
127,417,255,75.0122,0.9313,1.0902,0.9172,0.9510
128,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
129,6,255,7.6569,1.0000,1.5000,0.6667,1.0000
130,5,255,7.6569,1.0000,1.5530,0.6439,0.9091
131,22,255,15.8995,1.0000,1.1014,0.9079,0.9362
132,30,255,18.7279,1.0000,1.1160,0.8960,0.9231
133,18,255,14.7279,1.0000,1.1296,0.8853,0.8571
134,15,255,18.1421,0.5727,1.3314,0.7511,0.6977
135,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
136,5,255,7.6569,1.0000,1.5530,0.6439,0.9091
137,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
138,8,255,10.4853,0.9144,1.1952,0.8367,0.8000
139,68,255,29.5563,0.9782,1.0413,0.9604,0.9315
140,4,255,7.0711,1.0000,1.4676,0.6814,0.8000
141,86,255,33.2132,0.9797,1.0275,0.9733,0.9149
142,204,255,51.1127,0.9813,1.0207,0.9797,0.9444
143,163,255,61.1127,0.5484,2.9857,0.3349,0.8274
144,368,255,87.2548,0.6074,2.5264,0.3958,0.8608
145,254,255,58.5269,0.9318,1.3185,0.7584,0.9460
146,4,255,7.0711,1.0000,2.0313,0.4923,0.8000
147,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
148,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
149,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
150,10,255,10.4853,1.0000,1.3840,0.7225,0.9091
151,66,255,28.3848,1.0000,1.0315,0.9695,0.9231
152,107,255,37.2132,0.9710,1.0554,0.9475,0.9345
153,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
154,2764,255,245.8650,0.5746,2.5528,0.3917,0.8721
155,37,255,22.1421,0.9484,1.1380,0.8787,0.8916
156,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
157,164,255,47.1127,0.9285,1.0135,0.9866,0.9136
158,4,255,7.0711,1.0000,1.4676,0.6814,0.8000
159,283,255,61.3553,0.9447,1.0417,0.9600,0.9402
160,35,255,21.3137,0.9682,1.0534,0.9493,0.9091
161,17,255,14.7279,0.9849,1.1384,0.8784,0.8293
162,145,255,44.0416,0.9394,1.0875,0.9196,0.9236
163,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
164,19,255,14.7279,1.0000,1.1615,0.8610,0.8837
165,175,255,48.2843,0.9433,1.0846,0.9220,0.9259
166,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
167,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
168,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
169,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
170,23,255,16.4853,1.0000,1.2023,0.8318,0.9583
171,44,255,23.5563,0.9964,1.0713,0.9334,0.9072
172,150,255,60.0416,0.5229,3.4211,0.2923,0.8746
173,154,255,51.2132,0.7378,2.2839,0.4378,0.9448
174,9,255,9.6569,1.0000,1.0000,1.0000,1.0000
175,18,255,14.7279,1.0000,1.2574,0.7953,0.8571
176,8,255,9.0711,1.0000,1.2286,0.8139,0.9412
177,325,255,66.1838,0.9324,1.1576,0.8638,0.9461
178,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
179,5,255,11.3137,0.4909,3.5714,0.2800,0.5882
180,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
181,2165,255,290.9777,0.3213,1.3662,0.7320,0.6373
182,20,255,16.1421,0.9645,1.0270,0.9737,0.8333
183,58,255,26.9706,1.0000,1.2293,0.8135,0.9280
184,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
185,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
186,441,255,105.8823,0.4943,1.3267,0.7538,0.7475
187,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
188,6,255,8.4853,1.0000,1.2910,0.7746,0.8000
189,8,255,11.8995,0.7100,1.5589,0.6415,0.6957
190,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
191,170,255,46.8701,0.9725,1.0828,0.9235,0.9471
192,2,255,5.6569,0.7854,2.6457,0.3780,0.6667
193,5,255,7.6569,1.0000,1.5530,0.6439,0.9091
194,19,255,14.7279,1.0000,1.1615,0.8610,0.8837
195,20,255,15.3137,1.0000,1.0381,0.9633,0.9091
196,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
197,5,255,7.0711,1.0000,1.5530,0.6439,0.9091
198,8,255,17.5563,0.3262,2.3310,0.4290,0.5517
199,19,255,15.3137,1.0000,1.1110,0.9001,0.8837
200,21,255,16.7279,0.9431,1.1825,0.8457,0.8571
201,162,255,60.2843,0.5602,3.1095,0.3216,0.8526
202,218,255,53.6985,0.9500,1.0781,0.9276,0.9417
203,152,255,52.0416,0.7053,2.3794,0.4203,0.9325
204,33,255,20.9706,0.9430,1.1138,0.8978,0.8462
205,375,255,70.7696,0.9409,1.1172,0.8951,0.9566
206,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
207,17,255,15.3137,0.9110,1.5257,0.6554,0.8293
208,105,255,36.6274,0.9835,1.0472,0.9549,0.9251
209,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
210,253,255,58.7696,0.9205,1.1104,0.9006,0.9301
211,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
212,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
213,9,255,11.3137,0.8836,1.4018,0.7133,0.8182
214,64,255,28.3848,0.9982,1.0303,0.9706,0.9209
215,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
216,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
217,6,255,7.6569,1.0000,1.5000,0.6667,1.0000
218,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
219,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
220,23,255,16.4853,1.0000,1.0080,0.9920,0.9583
221,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
222,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
223,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
224,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
225,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
226,16,255,13.8995,1.0000,1.2344,0.8101,0.8889
227,26,255,18.1421,0.9927,1.0805,0.9255,0.8667
228,158,255,62.2843,0.5118,3.1642,0.3160,0.8294
229,157,255,51.7990,0.7353,2.2811,0.4384,0.9515
230,28,255,18.7279,1.0000,1.1465,0.8722,0.9032
231,4,255,7.6569,0.8574,2.0000,0.5000,0.8000
232,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
233,38,255,21.5563,1.0000,1.0785,0.9272,0.9048
234,6,255,9.0711,0.9163,2.0817,0.4804,0.8571
235,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
236,18,255,14.7279,1.0000,1.2204,0.8194,0.8571
237,29,255,27.7990,0.4716,1.6683,0.5994,0.6374
238,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
239,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
240,105,255,40.8701,0.7899,1.4666,0.6819,0.8607
241,27,255,27.2132,0.4582,1.2900,0.7752,0.7200
242,11,255,11.8995,0.9762,1.0351,0.9661,0.8462
243,183,255,65.1127,0.5424,3.3343,0.2999,0.8798
244,155,255,52.0416,0.7192,2.4739,0.4042,0.9199
245,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
246,155,255,50.2843,0.7703,1.7338,0.5768,0.8986
247,5,255,7.6569,1.0000,1.5530,0.6439,0.9091
248,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
249,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
250,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
251,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
252,7,255,15.5563,0.3635,2.2892,0.4368,0.5833
253,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
254,16,255,13.8995,1.0000,1.2344,0.8101,0.8889
255,5,255,9.6569,0.6738,2.7490,0.3638,0.7692
256,54,255,45.6985,0.3249,1.2889,0.7759,0.6750
257,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
258,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
259,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
260,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
261,4,255,8.4853,0.6981,1.6367,0.6110,0.7273
262,195,255,66.2843,0.5577,3.1648,0.3160,0.8667
263,155,255,51.7990,0.7259,2.2838,0.4379,0.9422
264,12,255,11.3137,1.0000,1.0000,1.0000,0.8571
265,5,255,9.0711,0.7636,2.6100,0.3831,0.7692
266,6,255,7.6569,1.0000,1.5000,0.6667,1.0000
267,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
268,28,255,22.3848,0.7022,1.2517,0.7989,0.7368
269,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
270,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
271,23,255,17.5563,0.9377,1.0468,0.9553,0.8214
272,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
273,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
274,15,255,13.0711,1.0000,1.1366,0.8798,0.9677
275,2,255,5.6569,0.7854,2.6457,0.3780,0.6667
276,94,255,38.6274,0.7917,1.8894,0.5293,0.8744
277,44,255,23.3137,1.0000,1.3197,0.7578,0.9565
278,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
279,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
280,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
281,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
282,6,255,7.6569,1.0000,1.5000,0.6667,1.0000
283,29,255,27.2132,0.4921,2.1079,0.4744,0.6824
284,7,255,9.0711,1.0000,1.3797,0.7248,0.8750
285,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
286,19,255,15.3137,1.0000,1.0833,0.9231,0.8837
287,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
288,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
289,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
290,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
291,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
292,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
293,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
294,24,255,17.3137,1.0000,1.0881,0.9190,0.8889
295,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
296,40,255,26.9706,0.6910,1.0529,0.9498,0.7692
297,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
298,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
299,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
300,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
301,8,255,9.0711,1.0000,1.2286,0.8139,0.9412
302,170,255,62.5269,0.5464,2.7532,0.3632,0.8479
303,148,255,51.4558,0.7024,2.4386,0.4101,0.9052
304,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
305,7,255,9.8995,0.8976,1.3871,0.7209,0.7368
306,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
307,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
308,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
309,5,255,7.6569,1.0000,1.5530,0.6439,0.9091
310,6,255,10.4853,0.6858,2.3355,0.4282,0.7500
311,27,255,20.7279,0.7897,1.4486,0.6903,0.8710
312,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
313,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
314,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
315,6,255,8.4853,1.0000,1.8091,0.5528,0.8000
316,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
317,6,255,7.6569,1.0000,1.5000,0.6667,1.0000
318,100,255,38.2843,0.8574,1.4575,0.6861,0.8811
319,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
320,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
321,6,255,8.4853,1.0000,1.2910,0.7746,0.8000
322,10,255,11.3137,0.9817,1.2411,0.8058,0.8000
323,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
324,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
325,7,255,9.0711,1.0000,1.0688,0.9356,0.8750
326,5,255,7.6569,1.0000,1.5530,0.6439,0.9091
327,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
328,12,255,11.8995,1.0000,1.2809,0.7807,0.8571
329,28,255,19.3137,0.9433,1.0395,0.9620,0.8750
330,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
331,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
332,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
333,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
334,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
335,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
336,5,255,7.0711,1.0000,1.5530,0.6439,0.9091
337,17,255,13.8995,1.0000,1.2632,0.7917,0.9189
338,3,255,6.2426,0.9674,3.0000,0.3333,1.0000
339,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
340,5,255,7.6569,1.0000,1.5530,0.6439,0.9091
341,8,255,10.4853,0.9144,1.3464,0.7427,0.7619
342,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
343,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
344,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
345,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
346,24,255,18.1421,0.9163,1.3399,0.7463,0.8421
347,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
348,4,255,7.0711,1.0000,2.0313,0.4923,0.8000
349,9,255,10.4853,1.0000,1.3403,0.7461,0.8571
350,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
351,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
352,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
353,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
354,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
355,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
356,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
357,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
358,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
359,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
360,80,255,40.2843,0.6195,1.7078,0.5856,0.8122
361,15,255,16.1421,0.7234,2.0866,0.4792,0.7143
362,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
363,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
364,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
365,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
366,6,255,7.6569,1.0000,1.5000,0.6667,1.0000
367,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
368,6,255,8.4853,1.0000,1.2910,0.7746,0.8000
369,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
370,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
371,14,255,12.4853,1.0000,1.0199,0.9805,0.9333
372,8,255,9.0711,1.0000,1.2286,0.8139,0.9412
373,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
374,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
375,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
376,5,255,7.6569,1.0000,1.5530,0.6439,0.9091
377,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
378,10,255,11.3137,0.9817,1.0279,0.9728,0.7692
379,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
380,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
381,7,255,9.0711,1.0000,1.0688,0.9356,0.8750
382,73,255,31.5563,0.9212,1.1283,0.8863,0.9125
383,102,255,43.6985,0.6712,1.7059,0.5862,0.8571
384,7,255,9.0711,1.0000,1.0688,0.9356,0.8750
385,14,255,12.4853,1.0000,1.3190,0.7582,0.9333
386,185,255,52.8701,0.8317,1.5228,0.6567,0.9136
387,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
388,5,255,7.0711,1.0000,1.5530,0.6439,0.9091
389,8,255,10.4853,0.9144,1.1952,0.8367,0.8000
390,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
391,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
392,12,255,13.8995,0.7805,1.3052,0.7661,0.7742
393,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
394,3,255,6.2426,0.9674,3.0000,0.3333,1.0000
395,136,255,53.6985,0.5927,2.2074,0.4530,0.8344
396,8,255,9.0711,1.0000,1.2286,0.8139,0.9412
397,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
398,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
399,18,255,15.3137,0.9645,1.4416,0.6937,0.8780
400,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
401,8,255,9.0711,1.0000,1.2286,0.8139,0.9412
402,4,255,8.8284,0.6449,4.0000,0.2500,1.0000
403,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
404,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
405,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
406,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
407,6,255,8.4853,1.0000,1.2910,0.7746,0.8000
408,2,255,5.6569,0.7854,2.6457,0.3780,0.6667
409,22,255,18.3848,0.8179,1.3694,0.7303,0.8000
410,15,255,13.3137,1.0000,1.1275,0.8869,0.8571
411,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
412,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
413,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
414,6,255,7.6569,1.0000,1.5000,0.6667,1.0000
415,5,255,8.4853,0.8727,1.0000,1.0000,0.7143
416,10,255,11.0711,1.0000,1.2878,0.7765,0.9091
417,5,255,7.6569,1.0000,1.5530,0.6439,0.9091
418,6,255,7.6569,1.0000,1.5000,0.6667,1.0000
419,5,255,7.0711,1.0000,1.5530,0.6439,0.9091
420,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
421,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
422,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
423,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
424,5,255,7.6569,1.0000,1.5530,0.6439,0.9091
425,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
426,169,255,60.5269,0.5797,2.6159,0.3823,0.8667
427,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
428,8,255,9.0711,1.0000,1.2286,0.8139,0.9412
429,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
430,150,255,51.2132,0.7187,2.1941,0.4558,0.9174
431,4,255,7.0711,1.0000,1.4676,0.6814,0.8000
432,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
433,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
434,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
435,5,255,7.0711,1.0000,1.5530,0.6439,0.9091
436,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
437,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
438,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
439,10,255,10.4853,1.0000,1.5512,0.6447,0.9091
440,7,255,10.4853,0.8001,2.2105,0.4524,0.7778
441,33,255,20.4853,0.9882,1.0567,0.9463,0.9565
442,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
443,6,255,9.8995,0.7694,2.3911,0.4182,0.7059
444,4,255,7.6569,0.8574,2.0313,0.4923,0.8000
445,6,255,8.4853,1.0000,1.8091,0.5528,0.8000
446,4,255,8.4853,0.6981,1.5811,0.6325,0.6154
447,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
448,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
449,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
450,46,255,23.5563,1.0000,1.1533,0.8670,0.9293
